processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
GBMND959-21,MT496121,12719541,CFBHT09137,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-13.763,-41.772,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNE31485-21,MZ269285,14254142,VMZ026,,"Mined from GenBank, NCBI",NA,BOLD:AEN8039,18,Chordata,50,Amphibia,219,Anura,112055,Centrolenidae,224935,Centroleninae,484785,Vitreorana,996477,Vitreorana baliomma,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-14.3882,-39.0439,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNE31580-21,MN420380,14254237,AAGUFU 5822,,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,759186,Dendropsophus walfordi,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNE31585-21,MN420377,14254242,ZUEC:12193,,"Mined from GenBank, NCBI",NA,BOLD:ACA5632,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,759186,Dendropsophus walfordi,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
ABRAM208-13,CFBHT05715,3151929,CFBH-16660,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACC5845,18,Chordata,50,Amphibia,219,Anura,216744,Craugastoridae,751116,Ceuthomantinae,112058,Pristimantis,455904,Pristimantis fenestratus,NA,NA,,NA,"Steindachner, 1864",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-2.954,-59.95,NA,NA,NA,NA,NA,NA,Brazil,Amazonas,Manaus,NA,Reserva Ducke,NA,,,NA,,NA,,,
DBABA363-12,CFBHT06357,2789004,CFBH-15189,580,"Universidade Estadual Paulista, Rio Claro",NA,,18,Chordata,50,Amphibia,219,Anura,201883,Cycloramphidae,NA,,81118,Cycloramphus,81119,Cycloramphus boraceiensis,NA,NA,Celio F. B. Haddad,NA,"Heyer, 1983",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A70,,-23.863,-45.362,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Ilha Bela,NA,,NA,,,NA,,NA,,,
DBABA406-12,CFBHT01250,2789047,CFBH-7553,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3556,18,Chordata,50,Amphibia,219,Anura,216753,Hemiphractidae,NA,,112099,Gastrotheca,257753,Gastrotheca microdiscus,NA,NA,Celio F. B. Haddad,NA,"(Andersson in Lönnberg and Andersson, 1910)",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A9,,-23.832,-47.713,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Pilar do Sul,NA,,NA,,,NA,,NA,,,
DBABA452-12,CFBHT09149,2789093,CFBH-21086,CAB - 2225,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3803,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,257807,Leptodactylus fuscus,NA,NA,Celio F. B. Haddad,NA,"Schneider, 1799",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A194,,-13.274,-43.427,NA,NA,NA,NA,NA,NA,Brazil,Bahia,Bom Jesus da Lapa,NA,,NA,,,NA,,NA,,,
DBABA465-12,CFBHT06487,2789106,CFBH-9010,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3747,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,1113535,Leptodactylus luctator,NA,NA,Celio F. B. Haddad,NA,,NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A253,,-22.327,-47.716,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Rio Claro,NA,,NA,,,NA,,NA,,,
DBABA575-12,CFBHT04289,2789216,CFBHT-4289,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3579,18,Chordata,50,Amphibia,219,Anura,659664,Odontophrynidae,NA,,257797,Proceratophrys,257835,Proceratophrys cristiceps,NA,NA,Celio F. B. Haddad,NA,"(Müller, 1883)",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A296,,-12.109,-39.051,NA,NA,NA,NA,NA,NA,Brazil,Bahia,Feira de Santana,NA,,NA,,,NA,,NA,,,
DBABA597-12,CFBHT01218,2789238,CFBH-7494,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3464,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,257819,Rhinella icterica,NA,NA,Celio F. B. Haddad,NA,"Spix, 1824",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A58,,-22.886,-46.046,NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,Camanducaia,NA,,NA,,,NA,,NA,,,
DBABA612-12,CFBHT11857,2789253,CFBH-24704,CT330,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3352,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,494877,Rhinella ornata,NA,NA,Celio F. B. Haddad,NA,"Spix, 1824",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A567,,-24.5,-50.419,NA,NA,NA,NA,NA,NA,Brazil,Parana,Tibagi,NA,,NA,,,NA,,NA,,,
DBABA617-12,CFBHT03712,2789258,CFBH-11103,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3501,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257831,Scinax alter,NA,NA,Celio F. B. Haddad,NA,"Lutz, 1973",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A239,,-21.074,-41.369,NA,NA,NA,NA,NA,NA,Brazil,Espirito Santo,Mimoso do Sul,NA,,NA,,,NA,,NA,,,
DBABA654-12,CFBHT00321,2789295,CFBH-5788,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3822,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,494880,Scinax uruguayus,NA,NA,Celio F. B. Haddad,NA,"Schmidt, 1944",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A44,,-29.064,-50.055,NA,NA,NA,NA,NA,NA,Brazil,Rio Grande do Sul,Cambara do Sul,NA,,NA,,,NA,,NA,,,
DBABA656-12,CFBHT11465,2789297,CFBH-23841,LOMG,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3822,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,494880,Scinax uruguayus,NA,NA,Celio F. B. Haddad,NA,"Schmidt, 1944",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A563,,-27.582,-51.19,NA,NA,NA,NA,NA,NA,Brazil,Santa Catarina,Campos Novos,NA,,NA,,,NA,,NA,,,
DBABA684-12,CFBHT05698,2789325,CFBHT-5698,A 710,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3799,18,Chordata,50,Amphibia,219,Anura,201883,Cycloramphidae,NA,,81122,Thoropa,494884,Thoropa taophora,NA,NA,Celio F. B. Haddad,NA,"Miranda-Ribeiro, 1923",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A185,,-23.393,-45.06,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Ubatuba,NA,,NA,,,NA,,NA,,,
DBAFI1753-14,TG429,5008015,,TG429,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3611,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,519305,Leptodactylus vastus,NA,NA,,NA,"Lutz, 1930",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-6.846,-35.501,NA,NA,NA,NA,NA,NA,Brazil,Paraiba,Guarabira,NA,,NA,,,NA,,NA,,,
DBAFI234-13,CFBHT00864,3161172,CFBH-7190,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACG0365,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,519321,Scinax obtriangulatus,NA,NA,,NA,"Lutz, 1973",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.822,-45.663,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Santo Antonio do Pinhal,NA,,NA,,,NA,,NA,,,
DBAFI364-13,CFBHT13007,3161302,CFBH-27348,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACG1061,18,Chordata,50,Amphibia,219,Anura,257745,Brachycephalidae,NA,,494868,Ischnocnema,519298,Ischnocnema parva,NA,NA,,NA,"Girard, 1853",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-21.8793,-41.919,NA,NA,NA,NA,NA,NA,Brazil,Rio de Janeiro,SantaMariaMadalena,NA,"Parque Estadual do Desengano, Morumbeca, trilha da",NA,,,NA,,NA,,,
DBAFI370-13,CFBHT13053,3161308,CFBH-27394,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACG0328,18,Chordata,50,Amphibia,219,Anura,216744,Craugastoridae,NA,,494863,Haddadus,494864,Haddadus binotatus,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.375,-42.608,NA,NA,NA,NA,NA,NA,Brazil,Rio de Janeiro,CachoeirasdeMacacu,NA,"Parque Estadual dos 3 Picos, Trilha do Jequitiba e",NA,,,NA,,NA,,,
DBAFI429-13,CFBHT14581,3161367,CFBHT14581,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3696,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,82468,Dendrophryniscus,996465,Dendrophryniscus imitator,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.768,-46.295,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,SantoAndre,NA,Paranapiacaba,NA,,,NA,,NA,,,
DBAFI766-13,TG158,3382333,,TG158,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACD3969,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,996271,Boana raniceps,NA,NA,,NA,,NA,,,NA,Thiago Gazoni,NA,NA,,NA,NA,NA,,F,,NA,NA,NA,,,-6.35,-47.406,NA,NA,NA,NA,NA,NA,Brazil,Maranhao,Porto Franco,NA,,NA,,,NA,,NA,,,
GBAP0353-06,DQ502891,504403,OMNH 34497,,"Mined from GenBank, NCBI",NA,BOLD:AAD8893,18,Chordata,50,Amphibia,219,Anura,80182,Dendrobatidae,112076,Colostethinae,80183,Colostethus,80216,Colostethus sp. Curua-Una,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,Para,"Para,101 km S and 15 km E Santarem (near Rio Curua-Una), 3deg9`S 54deg50`W",NA,,NA,,,NA,,NA,,,
GBAP11754-19,MH270247,9707130,,MH270247,"Mined from GenBank, NCBI",NA,BOLD:ACI2647,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,905023,Amazophrynella aff. vote sp. 1 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11756-19,MH270249,9707132,,MH270249,"Mined from GenBank, NCBI",NA,BOLD:ACI2647,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,905023,Amazophrynella aff. vote sp. 1 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11856-19,MH270174,9707232,,MH270174,"Mined from GenBank, NCBI",NA,BOLD:ACB7937,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,707397,Amazophrynella minuta,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11876-19,MH270314,9707252,,MH270314,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,903238,Amazophrynella sp. 1 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11894-19,MH270227,9707270,,MH270227,"Mined from GenBank, NCBI",NA,BOLD:ACV3392,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,903240,Amazophrynella sp. 3 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP20153-19,MN030261,10817267,MTR 16101,,"Mined from GenBank, NCBI",NA,BOLD:ACF6129,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,962564,Boana pombali,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP20335-19,MK458585,10817449,UFMG<BRA>:7111,,"Mined from GenBank, NCBI",NA,BOLD:AEB3290,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,962570,Adenomera kweti,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP3905-13,JX298366,3635952,AF665,,"Mined from GenBank, NCBI",NA,BOLD:ACA3794,18,Chordata,50,Amphibia,219,Anura,659664,Odontophrynidae,NA,,257793,Odontophrynus,257794,Odontophrynus americanus,NA,NA,,NA,"(Duméril and Bibron, 1841)",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,Pocos De Caldas Mg,NA,,NA,,,NA,,NA,,,
GBAP3910-13,JX298361,3635957,AF1463,,"Mined from GenBank, NCBI",NA,BOLD:ACA3271,18,Chordata,50,Amphibia,219,Anura,216744,Craugastoridae,NA,,494863,Haddadus,494864,Haddadus binotatus,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Sp Estacao Biologica De Boraceia,NA,,NA,,,NA,,NA,,,
GBMIN92200-17,KU184055,8432580,,KU184055,"Mined from GenBank, NCBI",NA,BOLD:ACF6305,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257800,Aplastodiscus,519263,Aplastodiscus leucopygius,NA,NA,,NA,"Cruz and Peixoto, 1985",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,"Sao Paulo, Santo Andre",NA,,NA,,,NA,,NA,,,
GBMNB2046-20,MN900815,11547739,MNRJ51474,,"Mined from GenBank, NCBI",NA,BOLD:ACG9721,18,Chordata,50,Amphibia,219,Anura,257745,Brachycephalidae,NA,,494868,Ischnocnema,982924,Ischnocnema sp. LN05,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2305-20,MT036148,11547998,CFBHt5823,,"Mined from GenBank, NCBI",NA,BOLD:ACA3670,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.4203,-44.8528,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75315-20,MN953337,12486645,CFBH 22585,MN953337,"Mined from GenBank, NCBI",NA,BOLD:AEG9711,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,257803,Phyllodytes,1005295,Phyllodytes edelmoi,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75882-20,MN866495,12487212,DT3714,MN866495,"Mined from GenBank, NCBI",NA,BOLD:AEG8798,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,759201,Rhinella magnussoni,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75928-20,MN866438,12487258,INPAH40517,MN866438,"Mined from GenBank, NCBI",NA,BOLD:AEG7045,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75968-20,MT956658,12487298,CFBH_44856,MT956658,"Mined from GenBank, NCBI",NA,BOLD:AEG2527,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC76233-20,MT184270,12487563,INPA-H041290,MT184270,"Mined from GenBank, NCBI",NA,BOLD:AEG3742,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,81806,Atelopus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-2.559,-60.2301,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC76453-20,MT483105,12487783,PHV2664,MT483105,"Mined from GenBank, NCBI",NA,BOLD:ACF7942,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,1005324,Dendropsophus anataliasiasi,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1035-21,MT496140,12719617,CFBHT12438,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-2.87722,-40.8825,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1144-21,MT496270,12719726,FSCHUFPB5420,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-6.56757,-37.2855,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1259-21,MT496064,12719841,CFBH30152,,"Mined from GenBank, NCBI",NA,BOLD:ACA3749,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-12.36,-41.537,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1270-21,MT496511,12719852,UFBA14302,,"Mined from GenBank, NCBI",NA,BOLD:ACA4464,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-13.4315,-40.4045,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1272-21,MT496128,12719854,CFBHT09392,,"Mined from GenBank, NCBI",NA,BOLD:ACA3749,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-13.432,-40.436,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND307-21,MT804787,12718889,CFBH3386,,"Mined from GenBank, NCBI",NA,BOLD:ACF7502,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,962562,Boana guentheri,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND368-21,MT583108,12718950,MAP_T1375,,"Mined from GenBank, NCBI",NA,BOLD:ACD3969,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,996271,Boana raniceps,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND421-21,MT804883,12719003,AAG-UFU5707,,"Mined from GenBank, NCBI",NA,BOLD:AEH5346,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND423-21,MT804887,12719005,AAG-UFU577,,"Mined from GenBank, NCBI",NA,BOLD:AEH5346,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND521-21,MG600485,12719103,,,"Mined from GenBank, NCBI",NA,BOLD:AEH7721,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,Museum ID: UFMG<BRA>:12999,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND602-21,MT162529,12719184,CFBH43886,,"Mined from GenBank, NCBI",NA,BOLD:AEH5952,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-5.70195,-48.2352,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61283-21,MZ079506,13661520,AF909,MZ079506,"Mined from GenBank, NCBI",NA,BOLD:ACG2163,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,112132,Rhinella granulosa,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-6.75731,-34.9418,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61490-21,MT671500,13661727,UFMG13127,MT671500,"Mined from GenBank, NCBI",NA,BOLD:AEL4408,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257800,Aplastodiscus,527584,Aplastodiscus cavicola,NA,NA,,NA,"Cruz and Peixoto, 1985",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61552-21,MW193643,13661789,UFMG9319,MW193643,"Mined from GenBank, NCBI",NA,BOLD:ACF7662,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,527513,Bokermannohyla alvarengai,NA,NA,,NA,"Bokermann, 1956",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
